Imgs;Steering
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_25_989.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_087.jpg;0.5000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_181.jpg;0.7
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_278.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_372.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_476.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_575.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_676.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_761.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_850.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_26_944.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_039.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_135.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_227.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_328.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_422.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_507.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_600.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_695.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_786.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_880.jpg;0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_27_974.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_071.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_162.jpg;0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_254.jpg;0.7
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_346.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_441.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_532.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_633.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_720.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_814.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_900.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_28_988.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_079.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_172.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_260.jpg;0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_345.jpg;0.6500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_432.jpg;0.9000002
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_522.jpg;1
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_623.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_714.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_809.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_29_909.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_003.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_087.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_176.jpg;-0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_261.jpg;-0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_344.jpg;-0.6500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_424.jpg;-0.8500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_507.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_587.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_666.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_748.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_831.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_908.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_30_989.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_068.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_150.jpg;0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_224.jpg;0.35
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_305.jpg;0.5500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_386.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_471.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_553.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_635.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_719.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_799.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_881.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_31_964.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_046.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_131.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_215.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_293.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_375.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_462.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_543.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_630.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_710.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_794.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_873.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_32_959.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_043.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_124.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_207.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_292.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_373.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_456.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_539.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_623.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_704.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_790.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_871.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_33_953.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_035.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_118.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_201.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_285.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_368.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_452.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_541.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_624.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_713.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_797.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_880.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_34_964.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_050.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_133.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_217.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_296.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_383.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_466.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_552.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_634.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_722.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_805.jpg;-0.2
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_889.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_35_975.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_059.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_146.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_231.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_314.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_401.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_484.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_570.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_654.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_739.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_825.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_911.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_36_997.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_080.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_167.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_251.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_340.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_428.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_512.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_599.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_689.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_776.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_864.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_37_953.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_040.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_129.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_220.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_308.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_394.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_487.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_579.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_668.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_758.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_848.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_38_940.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_033.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_122.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_215.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_306.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_388.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_480.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_569.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_659.jpg;0.45
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_750.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_850.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_39_939.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_031.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_123.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_216.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_310.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_408.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_499.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_594.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_692.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_791.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_885.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_40_980.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_078.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_177.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_275.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_369.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_470.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_564.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_667.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_761.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_859.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_41_959.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_059.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_161.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_255.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_356.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_456.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_559.jpg;0.5000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_663.jpg;0.7500002
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_770.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_876.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_42_983.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_088.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_193.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_306.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_413.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_520.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_629.jpg;-0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_737.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_844.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_43_949.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_058.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_159.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_254.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_358.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_453.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_554.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_657.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_753.jpg;0.5000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_857.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_44_957.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_065.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_163.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_265.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_368.jpg;0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_471.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_574.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_680.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_783.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_888.jpg;0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_45_993.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_095.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_201.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_307.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_412.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_519.jpg;0.5000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_629.jpg;0.8000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_737.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_852.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_46_961.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_070.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_183.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_292.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_405.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_520.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_635.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_750.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_863.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_47_978.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_092.jpg;0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_208.jpg;0.6000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_324.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_437.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_556.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_676.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_790.jpg;0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_48_904.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_022.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_142.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_257.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_375.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_499.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_621.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_734.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_852.jpg;0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_49_970.jpg;0.6000001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_092.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_212.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_326.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_448.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_564.jpg;0.25
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_682.jpg;0.5500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_799.jpg;0.8500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_50_917.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_041.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_186.jpg;0.4
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_305.jpg;0.6500001
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_424.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_542.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_654.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_769.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_882.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_51_999.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_101.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_233.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_341.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_454.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_565.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_689.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_798.jpg;0.3
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_52_925.jpg;0
C:\Users\Tune and Tones\Documents\testdata\IMG\center_2026_08_02_16_32_53_036.jpg;0
