Imgs;Steering
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_03_864.jpg;0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_03_964.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_062.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_153.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_251.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_344.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_442.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_537.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_632.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_728.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_815.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_04_917.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_002.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_096.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_192.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_286.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_378.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_465.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_563.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_662.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_756.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_854.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_05_938.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_036.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_128.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_227.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_318.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_400.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_497.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_600.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_686.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_780.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_873.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_06_971.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_065.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_155.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_257.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_358.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_461.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_560.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_645.jpg;-0.7
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_741.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_839.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_07_959.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_057.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_153.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_246.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_344.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_446.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_548.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_645.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_745.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_850.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_08_942.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_042.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_145.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_245.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_346.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_445.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_547.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_643.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_743.jpg;-0.7500002
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_845.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_09_945.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_028.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_133.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_232.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_322.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_417.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_511.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_608.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_702.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_795.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_883.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_10_964.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_063.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_152.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_249.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_340.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_434.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_528.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_630.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_733.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_829.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_11_924.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_019.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_110.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_210.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_293.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_383.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_494.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_577.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_676.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_774.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_885.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_12_982.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_082.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_177.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_272.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_376.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_474.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_575.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_672.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_774.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_872.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_13_972.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_072.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_176.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_275.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_376.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_477.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_571.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_679.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_783.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_887.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_14_990.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_091.jpg;-0.5500001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_193.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_288.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_380.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_491.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_599.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_691.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_798.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_905.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_15_991.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_097.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_215.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_299.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_396.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_501.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_605.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_701.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_803.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_16_905.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_005.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_113.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_216.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_318.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_430.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_539.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_643.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_743.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_853.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_17_956.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_061.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_164.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_260.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_372.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_478.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_575.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_684.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_786.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_893.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_18_988.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_085.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_194.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_300.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_400.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_514.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_613.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_727.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_822.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_19_917.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_017.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_118.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_221.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_328.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_429.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_531.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_649.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_752.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_867.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_20_971.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_064.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_157.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_263.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_367.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_471.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_573.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_679.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_787.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_890.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_21_993.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_098.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_196.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_299.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_413.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_526.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_631.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_732.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_838.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_22_937.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_042.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_147.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_251.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_352.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_449.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_560.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_655.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_745.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_866.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_23_977.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_088.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_187.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_291.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_391.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_492.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_588.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_698.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_795.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_896.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_24_997.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_100.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_197.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_295.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_402.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_493.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_594.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_691.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_787.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_885.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_25_984.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_081.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_181.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_281.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_382.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_475.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_576.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_673.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_774.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_872.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_26_972.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_068.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_165.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_263.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_348.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_446.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_552.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_659.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_749.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_848.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_27_931.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_031.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_129.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_226.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_326.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_423.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_520.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_617.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_716.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_816.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_28_914.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_013.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_115.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_213.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_312.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_411.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_510.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_610.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_709.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_807.jpg;-0.2
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_29_910.jpg;-0.5000001
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_008.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_106.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_209.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_302.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_394.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_489.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_586.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_682.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_775.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_872.jpg;-0.25
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_30_964.jpg;-0.45
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_057.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_149.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_241.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_340.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_421.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_516.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_610.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_699.jpg;0
C:\Users\Tune and Tones\Documents\traindata\IMG\center_2026_08_02_19_02_31_791.jpg;0
